date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,outcome,actual_outcome,champion_pred,r4_pred,category,champion_p_away,champion_p_draw,champion_p_home,r4_p_away,r4_p_draw,r4_p_home
2021-09-02,Ecuador,Paraguay,2,0,FIFA World Cup qualification,Quito,Ecuador,False,0,0,0,0,A_Both_Correct,0.53533892627968,0.2745334441053172,0.19012762961500282,0.5485312698824519,0.24489308134838075,0.20657564876916726
2021-09-02,Peru,Uruguay,1,1,FIFA World Cup qualification,Lima,Peru,False,1,1,0,0,D_Both_Wrong,0.3657465067016387,0.3391533815217049,0.2951001117766563,0.38267353064955306,0.33557384910354476,0.28175262024690223
2021-09-02,Chile,Brazil,0,1,FIFA World Cup qualification,Santiago,Chile,False,2,2,2,2,A_Both_Correct,0.20873613121535214,0.33793345011232184,0.4533304186723261,0.26306207093733075,0.3104356179035615,0.4265023111591078
2021-09-02,Canada,Honduras,1,1,FIFA World Cup qualification,Toronto,Canada,False,1,1,0,0,D_Both_Wrong,0.5565958804054114,0.2657819610459667,0.17762215854862184,0.5932853381813755,0.24667120719876595,0.16004345461985842
2021-09-02,Czech Republic,Belarus,1,0,FIFA World Cup qualification,Ostrava,Czech Republic,False,0,0,0,0,A_Both_Correct,0.8390134713480166,0.10906793061918377,0.05191859803279957,0.8489989699842806,0.10713894212442697,0.04386208789129242
2021-09-02,Panama,Costa Rica,0,0,FIFA World Cup qualification,Panama City,Panama,False,1,1,0,0,D_Both_Wrong,0.3972305451559793,0.29567623127249587,0.3070932235715249,0.38587601592933424,0.30279893519929774,0.311325048871368
2021-09-02,Mexico,Jamaica,2,1,FIFA World Cup qualification,Mexico City,Mexico,False,0,0,0,0,A_Both_Correct,0.782565679515527,0.17202496336592402,0.045409357118549064,0.7697786320172701,0.1740355130464039,0.05618585493632592
2021-09-02,Bolivia,Colombia,1,1,FIFA World Cup qualification,La Paz,Bolivia,False,1,1,2,2,D_Both_Wrong,0.1266489009804375,0.26870313920032796,0.6046479598192346,0.22014863758794695,0.2728536887790604,0.5069976736329925
2021-09-02,Lithuania,Northern Ireland,1,4,FIFA World Cup qualification,Vilnius,Lithuania,False,2,2,2,2,A_Both_Correct,0.2179130503424292,0.31090653207426555,0.4711804175833053,0.18267154043253012,0.2627973444521112,0.5545311151153587
2021-09-02,Venezuela,Argentina,1,3,FIFA World Cup qualification,Caracas,Venezuela,False,2,2,2,2,A_Both_Correct,0.2178312492686744,0.3524713812248879,0.42969736950643767,0.28109581883087165,0.3146786292130303,0.40422555195609805
2021-09-02,Sweden,Spain,2,1,FIFA World Cup qualification,Stockholm,Sweden,False,0,0,2,2,D_Both_Wrong,0.2293233545625233,0.2988204052952205,0.47185624014225624,0.2558267159505859,0.2813221753003898,0.4628511087490243
2021-09-02,Italy,Bulgaria,1,1,FIFA World Cup qualification,Florence,Italy,False,1,1,0,0,D_Both_Wrong,0.8158819816868293,0.12968732716833142,0.05443069114483924,0.7543013976394587,0.17182517718784523,0.07387342517269598
2021-09-02,Kyrgyzstan,Palestine,1,0,Three Nations Cup,Bishkek,Kyrgyzstan,False,0,0,2,0,C_Rescued_R4_Correct,0.3437792413643281,0.27382329618762863,0.3823974624480432,0.3970997361273699,0.28182791503917415,0.321072348833456
2021-09-02,Niger,Burkina Faso,0,2,FIFA World Cup qualification,Marrakesh,Morocco,True,2,2,2,2,A_Both_Correct,0.11571665481122985,0.2641105519626497,0.6201727932261204,0.1459811022172341,0.2456018842076001,0.6084170135751658
2021-09-02,Algeria,Djibouti,8,0,FIFA World Cup qualification,Blida,Algeria,False,0,0,0,0,A_Both_Correct,0.9480488078211109,0.030787083432088854,0.021164108746800216,0.9619681842975406,0.020803022605348977,0.01722879309711042
2021-09-02,Kenya,Uganda,0,0,FIFA World Cup qualification,Nairobi,Kenya,False,1,1,0,0,D_Both_Wrong,0.4989191665177223,0.29780758770169174,0.203273245780586,0.4664767935733664,0.29665612890221443,0.23686707752441916
2021-09-02,Namibia,Congo,1,1,FIFA World Cup qualification,Johannesburg,South Africa,True,1,1,0,0,D_Both_Wrong,0.4307971395470216,0.29993921540290763,0.26926364505007083,0.4138809221187022,0.28682082393199543,0.2992982539493024
2021-09-02,Morocco,Sudan,2,0,FIFA World Cup qualification,Rabat,Morocco,False,0,0,0,0,A_Both_Correct,0.8047918321231102,0.144112070157469,0.05109609771942074,0.7943443740716507,0.1486992317892928,0.05695639413905654
2021-09-02,DR Congo,Tanzania,1,1,FIFA World Cup qualification,Lubumbashi,DR Congo,False,1,1,0,0,D_Both_Wrong,0.6767077994559322,0.22915038430451562,0.09414181623955223,0.6898915868064771,0.2123197322258228,0.09778868096770021
2021-09-02,Nepal,India,1,1,Friendly,Kathmandu,Nepal,False,1,1,2,2,D_Both_Wrong,0.2201229259578793,0.3252045878750688,0.4546724861670519,0.17859838509016615,0.2979833071985069,0.5234183077113269
2021-09-02,South Korea,Iraq,0,0,FIFA World Cup qualification,Seoul,South Korea,False,1,1,0,0,D_Both_Wrong,0.6031623183549453,0.26876786630181093,0.12806981534324383,0.6358166931699853,0.2467791468933309,0.11740415993668363
2021-09-02,Iran,Syria,1,0,FIFA World Cup qualification,Tehran,Iran,False,0,0,0,0,A_Both_Correct,0.7511496752178468,0.18496372222835158,0.06388660255380153,0.7844269313868126,0.16365439930814124,0.051918669305046156
2021-09-02,Georgia,Kosovo,0,1,FIFA World Cup qualification,Batumi,Georgia,False,2,2,0,0,D_Both_Wrong,0.5752885393987716,0.24447888373580326,0.1802325768654252,0.5721735026348808,0.267704492713591,0.16012200465152826
2021-09-02,United Arab Emirates,Lebanon,0,0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,1,1,0,0,D_Both_Wrong,0.7418288543649851,0.16618086332734586,0.09199028230766891,0.7210146374750125,0.17080464072665671,0.10818072179833081
2021-09-02,Japan,Oman,0,1,FIFA World Cup qualification,Suita,Japan,False,2,2,0,0,D_Both_Wrong,0.7719720237550981,0.15145238423101623,0.07657559201388554,0.8243774632973178,0.12824528336002103,0.04737725334266105
2021-09-02,Australia,China,3,0,FIFA World Cup qualification,Doha,Qatar,True,0,0,0,0,A_Both_Correct,0.5726722652904774,0.2357425062806203,0.19158522842890216,0.6690423709646086,0.198999316165573,0.13195831286981838
2021-09-02,Saudi Arabia,Vietnam,3,1,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,0,0,0,0,A_Both_Correct,0.7463423426450302,0.18129280519372767,0.07236485216124222,0.729812969534433,0.18639871037298036,0.08378832009258666
2021-09-02,Madagascar,Benin,0,1,FIFA World Cup qualification,Antananarivo,Madagascar,False,2,2,0,0,D_Both_Wrong,0.3831154331776296,0.30081829388355247,0.3160662729388179,0.3733444796721863,0.3050948533853658,0.3215606669424478
2021-09-03,Ghana,Ethiopia,1,0,FIFA World Cup qualification,Cape Coast,Ghana,False,0,0,0,0,A_Both_Correct,0.8098232691512773,0.1300798285060887,0.06009690234263401,0.813590305922333,0.13181493412935422,0.05459475994831278
2021-09-03,Zimbabwe,South Africa,0,0,FIFA World Cup qualification,Harare,Zimbabwe,False,1,1,0,0,D_Both_Wrong,0.3764699714051957,0.3315369879031112,0.291993040691693,0.3828714157970918,0.3380494238966562,0.27907916030625196
2021-09-03,Cameroon,Malawi,2,0,FIFA World Cup qualification,Yaoundé,Cameroon,False,0,0,0,0,A_Both_Correct,0.8239067573134474,0.13698323532796178,0.03911000735859088,0.8566033026488372,0.10906944236670141,0.03432725498446143
2021-09-03,Mozambique,Ivory Coast,0,0,FIFA World Cup qualification,Maputo,Mozambique,False,1,1,2,2,D_Both_Wrong,0.2060288489121657,0.3209301867289253,0.47304096435890886,0.1518580284180994,0.30250276257456876,0.5456392090073319
2021-09-03,Tunisia,Equatorial Guinea,3,0,FIFA World Cup qualification,Radès,Tunisia,False,0,0,0,0,A_Both_Correct,0.819454071914012,0.13444714029716395,0.04609878778882405,0.8330259925263361,0.12263776066081372,0.04433624681285022
2021-09-03,Mauritania,Zambia,1,2,FIFA World Cup qualification,Nouakchott,Mauritania,False,2,2,0,0,D_Both_Wrong,0.46781805001802385,0.27846554394608497,0.25371640603589124,0.5280798595174565,0.2911174841556703,0.18080265632687328
2021-09-03,Nigeria,Liberia,2,0,FIFA World Cup qualification,Lagos,Nigeria,False,0,0,0,0,A_Both_Correct,0.8169744350227972,0.1333457180846444,0.04967984689255854,0.8443949104264288,0.11847829323066517,0.03712679634290615
2021-09-04,Israel,Austria,5,2,FIFA World Cup qualification,Haifa,Israel,False,0,0,2,2,D_Both_Wrong,0.3368934846546809,0.2882065263488828,0.37489998899643634,0.35193248907657204,0.2911223334664529,0.35694517745697507
2021-09-04,Cyprus,Russia,0,2,FIFA World Cup qualification,Nicosia,Cyprus,False,2,2,2,2,A_Both_Correct,0.10085088540510549,0.24218932284733866,0.6569597917475558,0.10320033602496838,0.2378244273335084,0.6589752366415234
2021-09-04,Slovenia,Malta,1,0,FIFA World Cup qualification,Ljubljana,Slovenia,False,0,0,0,0,A_Both_Correct,0.8659283415814987,0.10857585017682737,0.025495808241673995,0.8352261466381038,0.12092992835291783,0.04384392500897835
2021-09-04,Slovakia,Croatia,0,1,FIFA World Cup qualification,Bratislava,Slovakia,False,2,2,2,2,A_Both_Correct,0.288332446204348,0.310941081326784,0.4007264724688679,0.2679104384249631,0.3021580013562752,0.4299315602187618
2021-09-04,Netherlands,Montenegro,4,0,FIFA World Cup qualification,Eindhoven,Netherlands,False,0,0,0,0,A_Both_Correct,0.8419865786382345,0.11573964912603356,0.042273772235732025,0.875071970913051,0.09291558873951122,0.03201244034743778
2021-09-04,Gibraltar,Turkey,0,3,FIFA World Cup qualification,Gibraltar,Gibraltar,False,2,2,2,2,A_Both_Correct,0.042312630237422585,0.09247662858599671,0.8652107411765807,0.028672966841951836,0.05713500611045485,0.9141920270475934
2021-09-04,Latvia,Norway,0,2,FIFA World Cup qualification,Riga,Latvia,False,2,2,2,2,A_Both_Correct,0.14732759488534697,0.24798603441444553,0.6046863707002075,0.09196654883891568,0.1815439004240903,0.7264895507369941
2021-09-04,Scotland,Moldova,1,0,FIFA World Cup qualification,Glasgow,Scotland,False,0,0,0,0,A_Both_Correct,0.9068893960249201,0.07376426481794272,0.019346339157137297,0.9017895997879306,0.06827997268427248,0.02993042752779682
2021-09-04,Haiti,Jordan,2,0,Friendly,Riffa,Bahrain,True,0,0,0,0,A_Both_Correct,0.4113042989418324,0.26252735964089624,0.3261683414172714,0.3907332265065262,0.25836133284901464,0.35090544064445905
2021-09-04,Ukraine,France,1,1,FIFA World Cup qualification,Kyiv,Ukraine,False,1,1,2,2,D_Both_Wrong,0.24032651014407616,0.2830012272170535,0.4766722626388703,0.2881578455175325,0.25237321201103646,0.4594689424714311
2021-09-04,Finland,Kazakhstan,1,0,FIFA World Cup qualification,Helsinki,Finland,False,0,0,0,0,A_Both_Correct,0.8239469219336878,0.126058093473462,0.0499949845928503,0.859455646712735,0.10023285605745079,0.04031149722981429
2021-09-04,Serbia,Luxembourg,4,1,FIFA World Cup qualification,Belgrade,Serbia,False,0,0,0,0,A_Both_Correct,0.8941031792855841,0.08693696166892007,0.0189598590454958,0.8437073639933617,0.11252198884067344,0.04377064716596502
2021-09-04,Republic of Ireland,Azerbaijan,1,1,FIFA World Cup qualification,Dublin,Republic of Ireland,False,1,1,0,0,D_Both_Wrong,0.8078022546296972,0.13062533134291537,0.06157241402738741,0.8089567864271596,0.12851021027567758,0.06253300329716278
2021-09-04,Qatar,Portugal,1,3,Friendly,Debrecen,Hungary,True,2,2,2,2,A_Both_Correct,0.09571477572568374,0.19673839533092963,0.7075468289433866,0.09989784110239787,0.2005837895858775,0.6995183693117247
2021-09-04,Burundi,Seychelles,8,1,Friendly,Moroni,Comoros,True,0,0,0,0,A_Both_Correct,0.8455872297126922,0.10657063317203469,0.04784213711527313,0.8840088170701017,0.07641080378854077,0.039580379141357536
2021-09-04,Bosnia and Herzegovina,Kuwait,1,0,Friendly,Zenica,Bosnia and Herzegovina,False,0,0,0,0,A_Both_Correct,0.7214041614332414,0.17495343902588556,0.10364239954087316,0.7943626199734404,0.14226332704235425,0.06337405298420526
2021-09-04,Faroe Islands,Denmark,0,1,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,2,2,2,2,A_Both_Correct,0.029538952277772642,0.0744279926393953,0.8960330550828322,0.023624639582762643,0.052846876547649455,0.9235284838695879
2021-09-05,San Marino,Poland,1,7,FIFA World Cup qualification,Serravalle,San Marino,False,2,2,2,2,A_Both_Correct,0.017599096194791813,0.059718351929749953,0.9226825518754583,0.021160654972241854,0.04188095341886845,0.9369583916088897
2021-09-05,Iceland,North Macedonia,2,2,FIFA World Cup qualification,Reykjavík,Iceland,False,1,1,0,0,D_Both_Wrong,0.5501193772416433,0.24538494360766466,0.204495679150692,0.6266933826750996,0.23246079679539117,0.1408458205295094
2021-09-05,United States,Canada,1,1,FIFA World Cup qualification,Nashville,United States,False,1,1,0,0,D_Both_Wrong,0.5491707450173645,0.30535467844171343,0.14547457654092208,0.5840551696183216,0.2989682188779581,0.11697661150372025
2021-09-05,Romania,Liechtenstein,2,0,FIFA World Cup qualification,Bucharest,Romania,False,0,0,0,0,A_Both_Correct,0.9546877644057231,0.032741295059117895,0.012570940535158955,0.9532615942377168,0.028952479331952375,0.017785926430330827
2021-09-05,Ecuador,Chile,0,0,FIFA World Cup qualification,Quito,Ecuador,False,1,1,0,0,D_Both_Wrong,0.4466052577298352,0.2791325336067564,0.27426220866340845,0.4413429054906153,0.27575376328973533,0.2829033312196494
2021-09-05,Costa Rica,Mexico,0,1,FIFA World Cup qualification,San José,Costa Rica,False,2,2,2,2,A_Both_Correct,0.21554515766640597,0.3641377362511415,0.4203171060824525,0.22616826628452896,0.3534385137365261,0.42039321997894497
2021-09-05,Uruguay,Bolivia,4,2,FIFA World Cup qualification,Montevideo,Uruguay,False,0,0,0,0,A_Both_Correct,0.8280333023533095,0.13703341517791856,0.03493328246877202,0.7298319858996577,0.19108444935400745,0.07908356474633488
2021-09-05,Peru,Venezuela,1,0,FIFA World Cup qualification,Lima,Peru,False,0,0,0,0,A_Both_Correct,0.5468222116227622,0.27665649813651305,0.17652129024072463,0.5760749912366735,0.267018468290303,0.15690654047302352
2021-09-05,El Salvador,Honduras,0,0,FIFA World Cup qualification,San Salvador,El Salvador,False,1,1,0,0,D_Both_Wrong,0.47911371913194883,0.3135267546268389,0.20735952624121215,0.4623702190929542,0.3127884082103511,0.22484137269669457
2021-09-05,Jamaica,Panama,0,3,FIFA World Cup qualification,Kingston,Jamaica,False,2,2,0,0,D_Both_Wrong,0.5101453183281719,0.2765442824064491,0.2133103992653791,0.45847077072192927,0.30562860452401974,0.23590062475405102
2021-09-05,Albania,Hungary,1,0,FIFA World Cup qualification,Elbasan,Albania,False,0,0,2,2,D_Both_Wrong,0.33063933446045096,0.3258415599509622,0.34351910558858684,0.34208033187085507,0.312496738789841,0.3454229293393039
2021-09-05,Paraguay,Colombia,1,1,FIFA World Cup qualification,Asunción,Paraguay,False,1,1,2,2,D_Both_Wrong,0.2686901371763957,0.30552306105378835,0.425786801769816,0.3271764577804069,0.3018542750943479,0.37096926712524514
2021-09-05,England,Andorra,4,0,FIFA World Cup qualification,London,England,False,0,0,0,0,A_Both_Correct,0.9310490798281549,0.05336444386980437,0.015586476302040698,0.9490307759487933,0.033367691870930465,0.017601532180276273
2021-09-05,Germany,Armenia,6,0,FIFA World Cup qualification,Stuttgart,Germany,False,0,0,0,0,A_Both_Correct,0.8469228476468756,0.11506583762125609,0.03801131473186822,0.8514847602814467,0.10842181844130991,0.040093421277243455
2021-09-05,Belarus,Wales,2,3,FIFA World Cup qualification,Kazan,Russia,True,2,2,2,2,A_Both_Correct,0.12262181155160314,0.18734242861027045,0.6900357598381265,0.1283876710257499,0.17935044904300024,0.6922618799312499
2021-09-05,Switzerland,Italy,0,0,FIFA World Cup qualification,Basel,Switzerland,False,1,1,0,0,D_Both_Wrong,0.39867565794260207,0.27819670382542233,0.3231276382319757,0.4076027940156962,0.27597165165912274,0.31642555432518105
2021-09-05,Bulgaria,Lithuania,1,0,FIFA World Cup qualification,Sofia,Bulgaria,False,0,0,0,0,A_Both_Correct,0.8462076853666332,0.10496141023215293,0.04883090440121393,0.865947984006012,0.09202011818766144,0.0420318978063265
2021-09-05,Spain,Georgia,4,0,FIFA World Cup qualification,Badajoz,Spain,False,0,0,0,0,A_Both_Correct,0.8871284542568635,0.0907211869228232,0.02215035882031317,0.838713126007864,0.12880814533674337,0.03247872865539266
2021-09-05,Kosovo,Greece,1,1,FIFA World Cup qualification,Pristina,Kosovo,False,1,1,2,2,D_Both_Wrong,0.3335055360092516,0.3035327896953319,0.36296167429541654,0.3516345907867092,0.2855907250078839,0.3627746842054068
2021-09-05,Togo,Namibia,0,1,FIFA World Cup qualification,Lomé,Togo,False,2,2,0,0,D_Both_Wrong,0.44821714215673525,0.27977690115104076,0.272005956692224,0.5128199563322509,0.28318347445341024,0.20399656921433879
2021-09-05,Gabon,Egypt,1,1,FIFA World Cup qualification,Franceville,Gabon,False,1,1,2,2,D_Both_Wrong,0.21234308549928935,0.2990279667754988,0.4886289477252118,0.25518806170476094,0.31579576689160826,0.4290161714036307
2021-09-05,Rwanda,Kenya,1,1,FIFA World Cup qualification,Kigali,Rwanda,False,1,1,0,0,D_Both_Wrong,0.4581753277089222,0.3242085644257934,0.2176161078652845,0.5508417771048886,0.283808118376854,0.16535010451825752
2021-09-05,Sweden,Uzbekistan,2,1,Friendly,Stockholm,Sweden,False,0,0,0,0,A_Both_Correct,0.695856494136609,0.18459217541912307,0.11955133044426798,0.7141469884874674,0.19110151017352442,0.09475150133900825
2021-09-05,Nepal,India,1,2,Friendly,Kathmandu,Nepal,False,2,2,2,2,A_Both_Correct,0.2240633527018517,0.33513865440349283,0.44079799289465543,0.18642272574089974,0.3059116744226375,0.5076655998364628
2021-09-05,Estonia,Northern Ireland,0,1,Friendly,Tallinn,Estonia,False,2,2,2,2,A_Both_Correct,0.28274971652057534,0.27494782616241303,0.44230245731701173,0.2741628621225381,0.26995931551058977,0.4558778223668722
2021-09-05,Bangladesh,Palestine,0,2,Three Nations Cup,Bishkek,Kyrgyzstan,True,2,2,2,2,A_Both_Correct,0.05240161749342189,0.12290131289149085,0.8246970696150873,0.04910239887705318,0.09432935426469373,0.8565682468582531
2021-09-05,Belgium,Czech Republic,3,0,FIFA World Cup qualification,Brussels,Belgium,False,0,0,0,0,A_Both_Correct,0.7280062171175905,0.16783751109040165,0.10415627179200788,0.7706844393761888,0.15485064144748872,0.07446491917632242
2021-09-06,Benin,DR Congo,1,1,FIFA World Cup qualification,Cotonou,Benin,False,1,1,0,0,D_Both_Wrong,0.48596089941407783,0.2986586538625021,0.21538044672342,0.5503810492772101,0.28184537808033416,0.16777357264245576
2021-09-06,Uganda,Mali,0,0,FIFA World Cup qualification,Entebbe,Uganda,False,1,1,2,2,D_Both_Wrong,0.33473816552177765,0.32765074878983247,0.3376110856883899,0.30211728016742007,0.3431545378569324,0.3547281819756475
2021-09-06,South Africa,Ghana,1,0,FIFA World Cup qualification,Johannesburg,South Africa,False,0,0,0,0,A_Both_Correct,0.4093185726584364,0.3560624742727518,0.2346189530688118,0.38237172701381417,0.3624651836365496,0.2551630893496364
2021-09-06,Liberia,Central African Republic,1,0,FIFA World Cup qualification,Douala,Cameroon,True,0,0,0,0,A_Both_Correct,0.483378423459522,0.2697698986739122,0.24685167786656592,0.5163023761044164,0.29142314386692714,0.19227448002865632
2021-09-06,Djibouti,Niger,2,4,FIFA World Cup qualification,Rabat,Morocco,True,2,2,2,2,A_Both_Correct,0.0843452672542287,0.15673933237121004,0.7589154003745614,0.06783137782144363,0.12363531463938589,0.8085333075391704
2021-09-06,Ivory Coast,Cameroon,2,1,FIFA World Cup qualification,Abidjan,Ivory Coast,False,0,0,0,0,A_Both_Correct,0.48257577927121076,0.3297525667402779,0.18767165398851132,0.5132914501517514,0.3036667810604747,0.18304176878777387
2021-09-07,Vietnam,Australia,0,1,FIFA World Cup qualification,Hanoi,Vietnam,False,2,2,2,2,A_Both_Correct,0.21317406094057206,0.30515352330893153,0.4816724157504963,0.15937002336843115,0.26350604720372406,0.5771239294278449
2021-09-07,Oman,Saudi Arabia,0,1,FIFA World Cup qualification,Muscat,Oman,False,2,2,1,0,D_Both_Wrong,0.34063535174508414,0.34836611592313205,0.3109985323317838,0.35438793258163503,0.3365421737377048,0.3090698936806601
2021-09-07,Republic of Ireland,Serbia,1,1,FIFA World Cup qualification,Dublin,Republic of Ireland,False,1,1,2,2,D_Both_Wrong,0.3168495042523648,0.3093276843268552,0.37382281142078005,0.3127094744888723,0.3264977628225219,0.3607927626886057
2021-09-07,Azerbaijan,Portugal,0,3,FIFA World Cup qualification,Baku,Azerbaijan,False,2,2,2,2,A_Both_Correct,0.052344137573628685,0.13188807641519684,0.8157677860111745,0.057123290693796944,0.1328240862945808,0.8100526230116223
2021-09-07,Bosnia and Herzegovina,Kazakhstan,2,2,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,1,1,0,0,D_Both_Wrong,0.8246205419526211,0.1248622250699477,0.050517232977431256,0.8541928612414547,0.1005734099366769,0.045233728821868414
2021-09-07,France,Finland,2,0,FIFA World Cup qualification,Lyon,France,False,0,0,0,0,A_Both_Correct,0.7955360853479961,0.15102731972105032,0.05343659493095356,0.7598619026145459,0.16210213893365075,0.0780359584518034
2021-09-07,Faroe Islands,Moldova,2,1,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,0,0,0,0,A_Both_Correct,0.5423263669178299,0.22689333764490494,0.23078029543726516,0.44201330517446547,0.29380427505726925,0.2641824197682652
2021-09-07,Austria,Scotland,0,1,FIFA World Cup qualification,Vienna,Austria,False,2,2,0,0,D_Both_Wrong,0.5643870589224335,0.27607202277690746,0.15954091830065908,0.6016010432057326,0.2554781555262041,0.14292080126806345
2021-09-07,Russia,Malta,2,0,FIFA World Cup qualification,Moscow,Russia,False,0,0,0,0,A_Both_Correct,0.9059709822137161,0.0721888649984313,0.02184015278785273,0.9040683449586971,0.07242907681646497,0.023502578224837853
2021-09-07,Netherlands,Turkey,6,1,FIFA World Cup qualification,Amsterdam,Netherlands,False,0,0,0,0,A_Both_Correct,0.6787798336345824,0.21632934715820726,0.10489081920721031,0.6986193779447517,0.2055625409431119,0.09581808111213645
2021-09-07,Norway,Gibraltar,5,1,FIFA World Cup qualification,Oslo,Norway,False,0,0,0,0,A_Both_Correct,0.9554479276515437,0.03352613822332204,0.011025934125134083,0.9543249646260782,0.029339777390641242,0.016335257983280504
2021-09-07,Croatia,Slovenia,3,0,FIFA World Cup qualification,Split,Croatia,False,0,0,0,0,A_Both_Correct,0.7569794970213191,0.17037276805531623,0.07264773492336482,0.8177717872967842,0.12957279066846852,0.052655422034747205
2021-09-07,Slovakia,Cyprus,2,0,FIFA World Cup qualification,Bratislava,Slovakia,False,0,0,0,0,A_Both_Correct,0.8780812231461717,0.09521316071675118,0.026705616137077164,0.8638032314849868,0.1003636039990393,0.03583316451597379
2021-09-07,China,Japan,0,1,FIFA World Cup qualification,Doha,Qatar,True,2,2,2,2,A_Both_Correct,0.20389938550697337,0.23670064545927258,0.5593999690337541,0.1515861805681449,0.24844751589085862,0.5999663035409964
2021-09-07,Denmark,Israel,5,0,FIFA World Cup qualification,Copenhagen,Denmark,False,0,0,0,0,A_Both_Correct,0.7679554826015083,0.171367670166728,0.060676847231763774,0.7438792185732406,0.18668042748781413,0.06944035393894528
2021-09-07,Iraq,Iran,0,3,FIFA World Cup qualification,Doha,Qatar,True,2,2,2,2,A_Both_Correct,0.20823730936225926,0.30841962088280267,0.483343069754938,0.2035591716900239,0.34886823057802613,0.44757259773194985
2021-09-07,Montenegro,Latvia,0,0,FIFA World Cup qualification,Podgorica,Montenegro,False,1,1,0,0,D_Both_Wrong,0.7892973083142666,0.14600579400204905,0.0646968976836843,0.7554545697479036,0.1645527136685849,0.07999271658351138
2021-09-07,Syria,United Arab Emirates,1,1,FIFA World Cup qualification,Amman,Jordan,True,1,1,2,2,D_Both_Wrong,0.3369210343481017,0.2530544730269118,0.41002449262498636,0.33247317079425726,0.23055374632862874,0.436973082877114
2021-09-07,South Korea,Lebanon,1,0,FIFA World Cup qualification,Suwon,South Korea,False,0,0,0,0,A_Both_Correct,0.8171111976568678,0.1437766991864907,0.03911210315664149,0.8329219738133347,0.1318837418935765,0.035194284293088844
2021-09-07,Kyrgyzstan,Bangladesh,4,1,Three Nations Cup,Bishkek,Kyrgyzstan,False,0,0,0,0,A_Both_Correct,0.872542780531402,0.0954167507311829,0.0320404687374152,0.8699973586887764,0.09762873865324534,0.03237390265797815
2021-09-07,Bahrain,Jordan,1,2,Friendly,Riffa,Bahrain,False,2,2,0,0,D_Both_Wrong,0.6443385266592141,0.23027180218110999,0.1253896711596759,0.5876450720696428,0.2712508488447714,0.1411040790855858
2021-09-07,Luxembourg,Qatar,1,1,Friendly,Luxembourg,Luxembourg,False,1,1,2,2,D_Both_Wrong,0.20625809396498263,0.28696902313592126,0.506772882899096,0.22164408832951674,0.2853420893636447,0.49301382230683866
2021-09-07,Burkina Faso,Algeria,1,1,FIFA World Cup qualification,Marrakesh,Morocco,True,1,1,2,2,D_Both_Wrong,0.20144082010457304,0.2731634828810303,0.5253956970143966,0.20279028490537396,0.253471288546447,0.543738426548179
2021-09-07,Zambia,Tunisia,0,2,FIFA World Cup qualification,Ndola,Zambia,False,2,2,2,2,A_Both_Correct,0.273441191634796,0.28009268764372275,0.44646612072148123,0.2117599684422281,0.2878599282633257,0.5003801032944462
2021-09-07,Equatorial Guinea,Mauritania,1,0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,0,0,0,0,A_Both_Correct,0.47665461003152587,0.2857752058642699,0.23757018410420414,0.44653961267597136,0.30190656044106456,0.25155382688296407
2021-09-07,Comoros,Burundi,1,0,Friendly,Moroni,Comoros,False,0,0,2,0,C_Rescued_R4_Correct,0.3384722861393714,0.28299953402438593,0.3785281798362427,0.3489036569303105,0.3082576615897081,0.3428386814799814
2021-09-07,Malawi,Mozambique,1,0,FIFA World Cup qualification,Johannesburg,South Africa,True,0,0,2,2,D_Both_Wrong,0.3463899917302548,0.2902911563494211,0.36331885192032404,0.35531936417455723,0.2876085640946509,0.35707207173079186
2021-09-07,Angola,Libya,0,1,FIFA World Cup qualification,Luanda,Angola,False,2,2,0,0,D_Both_Wrong,0.5545725972480319,0.2632186373924439,0.18220876535952424,0.49765117080869453,0.29304058290578894,0.20930824628551653
2021-09-07,Ethiopia,Zimbabwe,1,0,FIFA World Cup qualification,Bahir Dar,Ethiopia,False,0,0,0,0,A_Both_Correct,0.46972312543444766,0.2909035568993259,0.23937331766622655,0.5002699486190337,0.27953752386356645,0.2201925275173998
2021-09-07,Congo,Senegal,1,3,FIFA World Cup qualification,Brazzaville,Congo,False,2,2,2,2,A_Both_Correct,0.1700411908634917,0.30784112368449473,0.5221176854520136,0.23445700230483038,0.30282744368823233,0.46271555400693737
2021-09-07,Sudan,Guinea-Bissau,2,4,FIFA World Cup qualification,Omdurman,Sudan,False,2,2,0,0,D_Both_Wrong,0.5497293237020403,0.25149266775931406,0.19877800853864558,0.5774579676284022,0.26323454724981327,0.1593074851217846
2021-09-07,Tanzania,Madagascar,3,2,FIFA World Cup qualification,Dar es Salaam,Tanzania,False,0,0,0,0,A_Both_Correct,0.5872170944060119,0.25706312284273747,0.1557197827512505,0.6195725146428204,0.24860211646440583,0.1318253688927738
2021-09-07,Cape Verde,Nigeria,1,2,FIFA World Cup qualification,Mindelo,Cape Verde,False,2,2,2,2,A_Both_Correct,0.2906265248661657,0.2897696477096735,0.4196038274241607,0.20063639619267343,0.29204542510532655,0.507318178702
