date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,outcome,actual_outcome,champion_pred,r4_pred,category,champion_p_away,champion_p_draw,champion_p_home,r4_p_away,r4_p_draw,r4_p_home
2023-06-19,Macau,Myanmar,0,2,Friendly,Dalian,China,True,2,2,0,2,C_Rescued_R4_Correct,0.43415508705160505,0.22930614787639106,0.33653876507200403,0.20926340171573835,0.2331893400495461,0.5575472582347155
2023-09-02,Madagascar,Réunion,1,0,Indian Ocean Island Games,Antananarivo,Madagascar,False,0,0,2,0,C_Rescued_R4_Correct,0.3466937285902672,0.28339520037377286,0.36991107103596,0.3624251494966362,0.3035811520078688,0.33399369849549504
2023-09-03,Guatemala,Honduras,0,0,Friendly,Fort Lauderdale,United States,True,1,1,0,1,C_Rescued_R4_Correct,0.37810632367377645,0.3547121285692214,0.2671815477570022,0.3464863266387092,0.3521990372005628,0.301314636160728
2023-09-08,Singapore,Tajikistan,0,2,Friendly,Bishan,Singapore,False,2,2,0,2,C_Rescued_R4_Correct,0.3660903517953479,0.29007152504228173,0.34383812316237033,0.3188000011733059,0.2872193667057919,0.3939806321209021
2023-09-11,Cayman Islands,Aruba,1,2,CONCACAF Nations League,George Town,Cayman Islands,False,2,2,0,2,C_Rescued_R4_Correct,0.3783710864719977,0.25919276236326577,0.3624361511647366,0.3575300666278429,0.2551888992737045,0.3872810340984526
2023-10-13,Equatorial Guinea,Burkina Faso,0,0,Friendly,Malabo,Equatorial Guinea,False,1,1,0,1,C_Rescued_R4_Correct,0.36369178684101733,0.31190089629089235,0.32440731686809027,0.32863182787182377,0.35219859311010776,0.31916957901806847
2023-11-17,Belize,French Guiana,1,0,CONCACAF Nations League,Belmopan,Belize,False,0,0,2,0,C_Rescued_R4_Correct,0.31305355523538864,0.2920973020179706,0.3948491427466407,0.379335041144881,0.2792669548361219,0.3413980040189971
2023-11-18,Jamaica,Canada,1,2,CONCACAF Nations League,Kingston,Jamaica,False,2,2,0,2,C_Rescued_R4_Correct,0.34051899780732037,0.32395700432565244,0.3355239978670272,0.30553441666282494,0.3135766313433063,0.3808889519938688
2023-11-20,Liberia,Equatorial Guinea,3,0,FIFA World Cup qualification,Monrovia,Liberia,False,0,0,2,0,C_Rescued_R4_Correct,0.3668968444895977,0.26593190435544756,0.36717125115495486,0.46303793472181354,0.26876951507738694,0.2681925502007996
2023-11-21,Rwanda,South Africa,2,0,FIFA World Cup qualification,Butare,Rwanda,False,0,0,2,0,C_Rescued_R4_Correct,0.2825839993612179,0.2852265148760843,0.43218948576269783,0.37551697829650765,0.29284086625772054,0.3316421554457718
2023-11-21,Nepal,Yemen,0,2,FIFA World Cup qualification,Kathmandu,Nepal,False,2,2,0,2,C_Rescued_R4_Correct,0.3507560408654477,0.30261727308203656,0.3466266860525158,0.24359960998988553,0.28097416783245016,0.47542622217766434
2024-01-19,Kuwait,Uganda,0,2,Friendly,Cairo,Egypt,True,2,2,0,2,C_Rescued_R4_Correct,0.34785076090692585,0.34051005796304085,0.3116391811300333,0.297945954734756,0.2978021955723569,0.40425184969288713
2024-06-08,Cayman Islands,Antigua and Barbuda,1,0,FIFA World Cup qualification,George Town,Cayman Islands,False,0,0,2,0,C_Rescued_R4_Correct,0.36229913177465584,0.22338487340179045,0.4143159948235538,0.44895357777966055,0.20386403349821414,0.3471823887221254
2024-09-06,French Guiana,Nicaragua,0,1,CONCACAF Nations League,Cayenne,French Guiana,False,2,2,0,2,C_Rescued_R4_Correct,0.5101131548548724,0.24562368566433007,0.2442631594807976,0.22434271461697752,0.22909906033679123,0.5465582250462312
2024-09-10,Colombia,Argentina,2,1,FIFA World Cup qualification,Barranquilla,Colombia,False,0,0,1,0,C_Rescued_R4_Correct,0.32274033876882396,0.3580451875946416,0.3192144736365345,0.35558544869356584,0.3368169091935248,0.30759764211290935
2024-09-10,Andorra,Malta,0,1,UEFA Nations League,Andorra la Vella,Andorra,False,2,2,0,2,C_Rescued_R4_Correct,0.3694320340161182,0.2969843361472054,0.33358362983667655,0.3351918642047683,0.3033928777628026,0.36141525803242913
2024-09-10,United States Virgin Islands,Barbados,0,3,CONCACAF Nations League,Saint Croix,United States Virgin Islands,False,2,2,0,2,C_Rescued_R4_Correct,0.4150724479287778,0.21457467525100854,0.3703528768202137,0.3498773411131261,0.22417698815093579,0.42594567073593814
2024-09-10,Republic of Ireland,Greece,0,2,UEFA Nations League,Dublin,Republic of Ireland,False,2,2,0,2,C_Rescued_R4_Correct,0.3424760798094483,0.3174203003311221,0.34010361985942955,0.339128508553509,0.3140150771349422,0.3468564143115488
2024-10-10,French Guiana,Honduras,2,3,CONCACAF Nations League,Cayenne,French Guiana,False,2,2,0,2,C_Rescued_R4_Correct,0.3652621648111955,0.28176025402832555,0.3529775811604789,0.20893298040960076,0.2531473306764313,0.5379196889139679
2024-10-15,Kyrgyzstan,North Korea,1,0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,0,0,2,0,C_Rescued_R4_Correct,0.3254841259103287,0.27284648308895604,0.40166939100071525,0.3705322277686927,0.27304982324434457,0.3564179489869627
2024-10-15,Botswana,Cape Verde,1,0,African Cup of Nations qualification,Francistown,Botswana,False,0,0,2,0,C_Rescued_R4_Correct,0.35082019392616626,0.2821458786029608,0.36703392747087293,0.3572887815908801,0.2873902636787432,0.3553209547303767
2024-11-15,Saint Lucia,Grenada,0,4,CONCACAF Nations League,Willemstad,Curaçao,True,2,2,0,2,C_Rescued_R4_Correct,0.4348323786380656,0.27490741196219964,0.29026020939973474,0.3090781577205429,0.2732859616718218,0.41763588060763535
2024-11-19,Oman,Iraq,0,1,FIFA World Cup qualification,Muscat,Oman,False,2,2,0,2,C_Rescued_R4_Correct,0.34908637984967467,0.33769821935061833,0.3132154007997069,0.31458063406730186,0.3260182192212519,0.3594011467114463
2024-12-24,Oman,Qatar,2,1,Gulf Cup,Sulaibikhat,Kuwait,True,0,0,2,0,C_Rescued_R4_Correct,0.2989074998104894,0.3159203280196178,0.3851721721698927,0.3637232749690339,0.30982921905768074,0.3264475059732854
2025-03-20,Bulgaria,Republic of Ireland,1,2,UEFA Nations League,Plovdiv,Bulgaria,False,2,2,0,2,C_Rescued_R4_Correct,0.3757294888338346,0.31466783852013397,0.3096026726460315,0.29977029027356605,0.342506077117049,0.35772363260938495
2025-03-25,Kyrgyzstan,Qatar,3,1,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,0,0,2,0,C_Rescued_R4_Correct,0.24366410856588783,0.27492060166969706,0.4814152897644151,0.37593699787217383,0.2679627699568154,0.35610023217101067
2025-03-25,Moldova,Estonia,2,3,FIFA World Cup qualification,Chișinău,Moldova,False,2,2,0,2,C_Rescued_R4_Correct,0.40172860893529627,0.2824047943418798,0.315866596722824,0.3451439224334937,0.28320641611710856,0.3716496614493979
2025-06-05,Indonesia,China,1,0,FIFA World Cup qualification,Jakarta,Indonesia,False,0,0,2,0,C_Rescued_R4_Correct,0.3619185581601763,0.26970158512970815,0.3683798567101155,0.38174869458100635,0.2935993344287829,0.3246519709902108
2025-06-10,Saint Kitts and Nevis,Grenada,2,3,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,False,2,2,0,2,C_Rescued_R4_Correct,0.42220453197516167,0.24132570992189736,0.336469758102941,0.3381731032685265,0.24986738758621965,0.4119595091452538
2025-06-10,Turkmenistan,Thailand,3,1,AFC Asian Cup qualification,Ashgabat,Turkmenistan,False,0,0,2,0,C_Rescued_R4_Correct,0.35392332138176374,0.27380345854041915,0.3722732200778171,0.36513802917920796,0.28519613476220623,0.34966583605858576
2025-08-16,Turks and Caicos Islands,Marshall Islands,3,2,Outrigger Challenge Cup,Springdale,United States,True,0,0,2,0,C_Rescued_R4_Correct,0.2072778178645993,0.12352502813329937,0.6691971540021013,0.7085567750257971,0.08986851489426251,0.20157471007994038
2025-09-04,Paraguay,Ecuador,0,0,FIFA World Cup qualification,Asunción,Paraguay,False,1,1,0,1,C_Rescued_R4_Correct,0.382718581727751,0.38251358456165446,0.23476783371059448,0.3488580987359932,0.3641708937871312,0.28697100747687565
2025-09-09,Serbia,England,0,5,FIFA World Cup qualification,Belgrade,Serbia,False,2,2,0,2,C_Rescued_R4_Correct,0.34666988721401093,0.3355963171446573,0.3177337956413318,0.3352029583608467,0.3279846529778726,0.3368123886612808
2025-09-09,Cape Verde,Cameroon,1,0,FIFA World Cup qualification,Praia,Cape Verde,False,0,0,1,0,C_Rescued_R4_Correct,0.3594565129366095,0.36542368630547434,0.2751198007579162,0.4041926274149287,0.33519909439969714,0.26060827818537413
2025-10-10,Curaçao,Jamaica,2,0,FIFA World Cup qualification,Willemstad,Curaçao,False,0,0,2,0,C_Rescued_R4_Correct,0.2872544645859891,0.2954519464791078,0.4172935889349033,0.3591905775263425,0.28540261949393236,0.3554068029797251
2025-10-10,Sweden,Switzerland,0,2,FIFA World Cup qualification,Solna,Sweden,False,2,2,0,2,C_Rescued_R4_Correct,0.37320215899495734,0.2540772270211321,0.3727206139839106,0.34556731215782055,0.2642008135056432,0.3902318743365363
2025-10-10,Jordan,Bolivia,0,1,Friendly,Istanbul,Turkey,True,2,2,0,2,C_Rescued_R4_Correct,0.44504115395477,0.2935453254238166,0.2614135206214135,0.3421076827651689,0.2754604333621081,0.382431883872723
2025-11-15,Saint Martin,Belize,0,1,CONCACAF Series,Basseterre,Saint Kitts and Nevis,True,2,2,0,2,C_Rescued_R4_Correct,0.4042738568239581,0.1923974099812092,0.40332873319483264,0.29304384860963356,0.22106058792738806,0.4858955634629783
2025-11-15,Dominica,Sint Maarten,2,3,CONCACAF Series,Basseterre,Saint Kitts and Nevis,True,2,2,0,2,C_Rescued_R4_Correct,0.4452827548546608,0.1986350292531307,0.35608221589220856,0.3577878281597055,0.21732525809426148,0.42488691374603293
2025-11-17,Vanuatu,Fiji,2,0,MSG Prime Minister's Cup,Port Moresby,Papua New Guinea,True,0,0,2,0,C_Rescued_R4_Correct,0.34971121904146313,0.19284103304613134,0.45744774791240556,0.42505277229703825,0.17354446861642286,0.40140275908653894
2025-11-18,Chile,Peru,2,1,Friendly,Sochi,Russia,True,0,0,1,0,C_Rescued_R4_Correct,0.361106454117621,0.36631970666895836,0.2725738392134207,0.3882029036947847,0.30868875956498865,0.3031083367402266
2025-11-26,Sudan,Lebanon,2,1,Arab Cup qualification,Al Rayyan,Qatar,True,0,0,1,0,C_Rescued_R4_Correct,0.34561469424408425,0.3666793147299485,0.28770599102596733,0.3453789990976449,0.3256772364896792,0.3289437644126758
2025-12-09,Egypt,Jordan,0,3,Arab Cup,Al Khor,Qatar,True,2,2,0,2,C_Rescued_R4_Correct,0.46668186435119813,0.273472614479598,0.25984552116920384,0.32706799294799493,0.294867611989047,0.378064395062958
2026-01-22,Panama,Mexico,0,1,Friendly,Panama City,Panama,False,2,2,0,2,C_Rescued_R4_Correct,0.3634787747951367,0.3129925345912562,0.32352869061360706,0.3217717999672988,0.3204852523119823,0.3577429477207189
2026-03-27,Solomon Islands,Bulgaria,2,10,FIFA Series,Jakarta,Indonesia,True,2,2,0,2,C_Rescued_R4_Correct,0.39183745357624294,0.22857014124778635,0.3795924051759707,0.2437762441990963,0.25329470152337136,0.5029290542775323
2026-03-27,Greece,Paraguay,0,1,Friendly,Athens,Greece,False,2,2,0,2,C_Rescued_R4_Correct,0.364744608919233,0.3215709471847133,0.31368444389605366,0.3434787688086439,0.29877172238113037,0.35774950881022566
2026-03-31,Benin,Guinea,1,0,"Morocco, Capital of African Football",Casablanca,Morocco,True,0,0,2,0,C_Rescued_R4_Correct,0.3052556075390256,0.28232123398600256,0.4124231584749718,0.36532603149115195,0.28623517943869725,0.3484387890701508
2026-06-05,Indonesia,Oman,3,0,Friendly,Jakarta,Indonesia,False,0,0,2,0,C_Rescued_R4_Correct,0.33831423073908307,0.3069738110631451,0.35471195819777185,0.3609072458980665,0.2961286903067468,0.3429640637951867
2026-06-06,Jamaica,South Africa,0,1,Friendly,Pachuca,Mexico,True,2,2,0,2,C_Rescued_R4_Correct,0.37881952442646816,0.2845745905317361,0.3366058850417959,0.34353716279309127,0.2824607346178437,0.37400210258906513
2026-06-06,British Virgin Islands,Bonaire,2,0,Friendly,Málaga,Spain,True,0,0,2,0,C_Rescued_R4_Correct,0.26816708953837665,0.24934608565735844,0.48248682480426497,0.38548388549837137,0.23438381649180923,0.38013229800981935
2026-06-09,Equatorial Guinea,Comoros,0,1,Friendly,Marrakesh,Morocco,True,2,2,0,2,C_Rescued_R4_Correct,0.37520735712365455,0.26773250665079223,0.35706013622555327,0.31874124276295107,0.33668985417867003,0.3445689030583789
2026-06-13,Australia,Turkey,2,0,FIFA World Cup,Vancouver,Canada,True,0,0,2,0,C_Rescued_R4_Correct,0.30668902036309126,0.26083908972820935,0.4324718899086995,0.4156642177755056,0.27521461141973014,0.3091211708047643
2026-07-14,France,Spain,0,2,FIFA World Cup,Arlington,United States,True,2,2,0,2,C_Rescued_R4_Correct,0.4057276800985745,0.2269492050415997,0.3673231148598259,0.3789108738453801,0.23627278751563374,0.3848163386389861
2026-07-19,Spain,Argentina,1,0,FIFA World Cup,East Rutherford,United States,True,0,0,2,0,C_Rescued_R4_Correct,0.3739699354115416,0.23883127201304102,0.38719879257541734,0.37355670692749454,0.2633245119720334,0.3631187811004721
