actual_code,actual_class,pred_code,pred_class,is_correct,prob_away,prob_draw,prob_home,max_prob,prob_margin,entropy,elo_home,elo_away,elo_diff,elo_diff_abs,elo_ratio,expected_home_score,expected_away_score,is_neutral,is_friendly,h2h_matches,h2h_win_rate_home,h2h_gd_home,home_rest_days,away_rest_days,rest_diff,diff_pts_5,diff_gd_5,diff_opp_gd_5,diff_pts_20,diff_gd_20,diff_opp_gd_20,home_surprise,away_surprise,home_consistency,away_consistency
0,Away,0,Away,1,0.5132276445115443,0.2994551983152638,0.18731715717319183,0.5132276445115443,0.21377244619628055,1.0171686845099157,1778.908236867781,1686.9435908305288,156.96464603725212,91.96464603725212,1.0930467662881211,0.7116807668965586,0.28831923310344143,0.0,1.0,9.0,0.26166666666666666,-0.08333333333333333,60.0,60.0,0.0,1.2,2.2,2.2242463618905246,0.1499999999999999,0.7,0.909852980845062,0.2991287857834253,0.4822204565957656,0.41376883258220254,0.5266192881405317
0,Away,0,Away,1,0.7491267783694558,0.14896322295476805,0.10190999867577598,0.7491267783694558,0.6001635554146878,0.7327456699012727,1791.6414051975585,1394.8958409780355,396.745564219523,396.745564219523,1.284426659370741,0.9075307299991565,0.09246927000084348,1.0,1.0,2.0,0.42800000000000005,0.4,2.0,29.0,-27.0,1.2,2.4,2.1545583929453134,0.8499999999999999,1.75,1.786273506757711,0.10481673814175707,0.16601841866881095,0.028637837655560626,1.0
2,Home,0,Away,0,0.5252494283867695,0.25926655319270575,0.21548401842052478,0.5252494283867695,0.2659828751940637,1.0189218589995053,1621.9609407838907,1507.4025431068874,114.55839767700331,114.55839767700331,1.0759972166697347,0.6591370854455941,0.34086291455440587,1.0,1.0,0.0,0.38,0.0,60.0,60.0,0.0,1.6,3.2,2.4581341461476782,1.05,1.8499999999999999,1.5116466482158826,0.17567503477865654,0.38632284999649624,1.0,0.07550123885594033
2,Home,0,Away,0,0.4164761423348774,0.31994017397086155,0.2635836836942611,0.4164761423348774,0.09653596836401585,1.0808713121321132,1884.3676326170341,1784.8259618815798,99.54167073545432,99.54167073545432,1.0557710795681818,0.6394569464157068,0.36054305358429317,1.0,1.0,25.0,0.39785714285714285,0.21428571428571427,35.0,60.0,-25.0,0.0,0.0,0.14578728691348708,0.20000000000000018,0.5999999999999999,0.736779645099788,0.23539727213598038,0.3766629593072419,0.2102776944259399,0.4355281778499363
2,Home,0,Away,0,0.3920906381605778,0.2916922486392405,0.31621711320018175,0.3920906381605778,0.07587352496039607,1.0905498976552623,1958.225271089507,2011.1643355572628,12.06093553224423,52.93906446775577,1.0059969915531057,0.517350112652675,0.48264988734732495,0.0,1.0,18.0,0.2923809523809524,0.23809523809523808,60.0,60.0,0.0,1.2000000000000002,1.4000000000000001,1.2902284147106973,-0.04999999999999982,-0.7000000000000001,-0.4648728530647246,0.25206401365261333,0.4064992637144521,0.4580549939730068,1.0
1,Draw,0,Away,0,0.46201602784628143,0.28119760223362034,0.2567863699200982,0.46201602784628143,0.1808184256126611,1.0626068830475108,1852.698113183156,1754.8102191890755,97.88789399408051,97.88789399408051,1.0557826099504457,0.6372592146036385,0.36274078539636145,1.0,1.0,0.0,0.38,0.0,14.0,18.0,-4.0,0.40000000000000013,-0.19999999999999996,0.2859244749014417,-0.1499999999999999,-0.5000000000000001,-0.07311007191802765,0.4766717768940333,0.6690787173343459,0.12573494257243567,0.5889414068444382
2,Home,0,Away,0,0.5497402707419985,0.2617341476567758,0.18852558160122573,0.5497402707419985,0.2880061230852227,0.9943089969860397,2011.9089350644895,1882.283393919965,194.6255411445245,129.6255411445245,1.1033986390004777,0.7540544989795371,0.24594550102046286,0.0,1.0,23.0,0.3130769230769231,0.038461538461538464,60.0,60.0,0.0,0.40000000000000013,0.5999999999999999,1.2946649728612722,0.40000000000000013,0.8,1.0790904079513353,0.4064992637144521,0.2990162427847849,0.39556713530516685,0.4707428012664333
0,Away,2,Home,0,0.15281779473331036,0.2363763090260366,0.6108058962406531,0.6108058962406531,0.3744295872146165,0.9291149672342951,1169.5844019345789,1544.0673854748209,-309.482983540242,374.482983540242,0.7995664007597234,0.14411465071785254,0.8558853492821474,0.0,1.0,1.0,0.28500000000000003,-0.75,60.0,60.0,0.0,-0.4,-1.7999999999999998,-1.3749081971678696,-0.7,-1.35,-1.1347907841503337,0.048703598369966544,0.14774618767705128,0.8091518053671478,1.0
1,Draw,0,Away,0,0.52061056036083,0.27700513153528905,0.20238430810388097,0.52061056036083,0.24360542882554093,1.0187534390623583,1491.1646304361986,1399.3665299834047,91.79810045279396,91.79810045279396,1.065599754235856,0.6291174069757489,0.3708825930242511,1.0,1.0,2.0,0.628,0.6,60.0,60.0,0.0,0.9999999999999999,0.8,0.7104766965454529,0.25,0.8499999999999996,0.7236699836023589,0.07129578964080596,0.16274176170810906,0.6996573522270884,0.4872987962729948
0,Away,0,Away,1,0.7046093565335231,0.1826412622937364,0.11274938117274043,0.7046093565335231,0.5219680942397866,0.8033098289197186,1842.0021214436397,1650.073067373532,256.92905407010767,191.92905407010767,1.1557076829810142,0.8144218706715398,0.18557812932846018,0.0,0.0,21.0,0.42250000000000004,0.20833333333333334,4.0,7.0,-3.0,0.6000000000000001,1.0000000000000002,1.1125469879042975,0.40000000000000013,0.3999999999999999,0.6258625550654096,0.16730837145423194,0.30513900889990986,0.4059970989820014,0.030125645932412917
