date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,outcome,actual_outcome,champion_pred,winner_pred,category,champ_p_away,champ_p_draw,champ_p_home,winner_p_away,winner_p_draw,winner_p_home
2025-06-06,Colombia,Peru,0,0,FIFA World Cup qualification,Barranquilla,Colombia,False,1,1,0,0,D_Both_Wrong,0.7010755504469255,0.2204515036294205,0.07847294592365396,0.698559164116784,0.21968507668412807,0.08175575919908797
2025-06-06,Trinidad and Tobago,Saint Kitts and Nevis,6,2,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,0,0,0,0,A_Both_Correct,0.763503209856615,0.16768136710688053,0.06881542303650441,0.7647414414436647,0.1736241751508921,0.061634383405443256
2025-06-06,Curaçao,Saint Lucia,4,0,FIFA World Cup qualification,Willemstad,Curaçao,False,0,0,0,0,A_Both_Correct,0.8055777947584726,0.12955795557895078,0.06486424966257674,0.8071964223290651,0.13076125759846663,0.06204232007246827
2025-06-06,Nicaragua,Guyana,1,0,FIFA World Cup qualification,Managua,Nicaragua,False,0,0,0,0,A_Both_Correct,0.6060819572939135,0.18914931311777466,0.20476872958831188,0.6356902122696214,0.179234545181338,0.18507524254904065
2025-06-06,Guatemala,Dominican Republic,4,2,FIFA World Cup qualification,Guatemala City,Guatemala,False,0,0,0,0,A_Both_Correct,0.6353714368021014,0.22198755373521376,0.14264100946268482,0.6348930849254756,0.2262732460524215,0.13883366902210298
2025-06-06,Suriname,Puerto Rico,1,0,FIFA World Cup qualification,Paramaribo,Suriname,False,0,0,0,0,A_Both_Correct,0.7626783706016708,0.15767306064380882,0.0796485687545205,0.751840368033179,0.16408877227166208,0.08407085969515894
2025-06-06,Antigua and Barbuda,Cuba,0,1,FIFA World Cup qualification,Piggotts,Antigua and Barbuda,False,2,2,2,2,A_Both_Correct,0.24013470554471913,0.2826279228617419,0.4772373715935389,0.23345698574301657,0.29325371108197745,0.4732893031750059
2025-06-06,Russia,Nigeria,1,1,Friendly,Moscow,Russia,False,1,1,0,0,D_Both_Wrong,0.609706045570245,0.23071332928347185,0.1595806251462832,0.5722599265336549,0.24784510535766366,0.17989496810868152
2025-06-06,North Macedonia,Belgium,1,1,FIFA World Cup qualification,Skopje,North Macedonia,False,1,1,2,2,D_Both_Wrong,0.1801081212821188,0.2620459545752337,0.5578459241426474,0.18028901520376314,0.25220829560167374,0.5675026891945631
2025-06-06,Uganda,Cameroon,0,3,Friendly,Marrakesh,Morocco,True,2,2,2,2,A_Both_Correct,0.20778437568969207,0.2971189775039389,0.49509664680636906,0.20009193418979515,0.2955393259925386,0.5043687398176662
2025-06-06,Bulgaria,Cyprus,2,2,Friendly,Plovdiv,Bulgaria,False,1,1,0,0,D_Both_Wrong,0.7362260839920918,0.18520195656004734,0.0785719594478608,0.7442007975102769,0.18134630813647773,0.0744528943532454
2025-06-06,Burundi,Guinea-Bissau,1,0,Friendly,Berrechid,Egypt,True,0,0,0,0,A_Both_Correct,0.421482143607914,0.2715744266528244,0.30694342973926164,0.40197984486260663,0.2762711393470325,0.3217490157903608
2025-06-06,Equatorial Guinea,Gambia,1,2,Friendly,Marrakesh,Morocco,True,2,2,0,0,D_Both_Wrong,0.4250307564442656,0.28574967060150036,0.28921957295423395,0.40930271488332515,0.28735558580988924,0.3033416993067857
2025-06-06,Hungary,Sweden,0,2,Friendly,Budapest,Hungary,False,2,2,0,0,D_Both_Wrong,0.3671447136233378,0.28907353305003497,0.3437817533266273,0.35612334230804776,0.29697856063021627,0.34689809706173597
2025-06-06,Kosovo,Armenia,5,2,Friendly,Pristina,Kosovo,False,0,0,0,0,A_Both_Correct,0.6810182717160053,0.21137703799767624,0.10760469028631865,0.6575142481859962,0.23524700612389984,0.10723874569010391
2025-06-06,Luxembourg,Slovenia,0,1,Friendly,Luxembourg,Luxembourg,False,2,2,2,2,A_Both_Correct,0.16036234788844758,0.2868196909375388,0.5528179611740136,0.1699939091643268,0.28497020930341666,0.5450358815322566
2025-06-06,Central African Republic,Mauritania,2,1,Friendly,Casablanca,Morocco,True,0,0,2,2,D_Both_Wrong,0.2795061464694592,0.2901872333402826,0.4303066201902582,0.287787405322077,0.27878883397864135,0.4334237606992816
2025-06-06,Zimbabwe,Burkina Faso,0,2,Friendly,Mohammedia,Morocco,True,2,2,2,2,A_Both_Correct,0.3172291923042133,0.2812160820421916,0.4015547256535951,0.32555445032201236,0.2585663516480287,0.41587919802995904
2025-06-06,Niger,Gabon,4,3,Friendly,Casablanca,Morocco,True,0,0,2,2,D_Both_Wrong,0.2767368148683468,0.2554182800759653,0.467844905055688,0.2884225324025338,0.2621760878913551,0.44940137970611127
2025-06-06,Poland,Moldova,2,0,Friendly,Chorzów,Poland,False,0,0,0,0,A_Both_Correct,0.8582222649212028,0.11127736431024907,0.030500370768548262,0.8570299641780036,0.11345717863202638,0.029512857189970064
2025-06-06,Republic of Ireland,Senegal,1,1,Friendly,Dublin,Republic of Ireland,False,1,1,2,2,D_Both_Wrong,0.23120234857462876,0.32529012645712885,0.4435075249682425,0.23435848919610833,0.346195279004973,0.4194462317989186
2025-06-06,Scotland,Iceland,1,3,Friendly,Glasgow,Scotland,False,2,2,0,0,D_Both_Wrong,0.6634579630028848,0.21497111319100187,0.12157092380611333,0.6481279325721029,0.22599238987607825,0.12587967755181884
2025-06-06,South Africa,Tanzania,0,0,Friendly,Polokwane,South Africa,False,1,1,0,0,D_Both_Wrong,0.7191733243241064,0.18833174424399335,0.09249493143190024,0.7021405127464024,0.2013600860719327,0.09649940118166489
2025-06-06,Morocco,Tunisia,2,0,Friendly,Fez,Morocco,False,0,0,0,0,A_Both_Correct,0.5135210124040396,0.29338964588588107,0.1930893417100793,0.49394924941790724,0.3189623496261667,0.18708840095592605
2025-06-07,Ivory Coast,New Zealand,0,1,Canadian Shield,Toronto,Canada,True,2,2,0,0,D_Both_Wrong,0.40691550451411196,0.2753351712551297,0.3177493242307582,0.4309914960430116,0.29631770484628,0.2726907991107083
2025-06-07,Kenya,Chad,0,0,Friendly,Marrakesh,Morocco,True,1,1,0,0,D_Both_Wrong,0.61262235256116,0.2588743609217251,0.12850328651711493,0.5607524605104502,0.3020571190938097,0.13719042039574011
2025-06-07,Cayman Islands,Honduras,0,1,FIFA World Cup qualification,George Town,Cayman Islands,False,2,2,2,2,A_Both_Correct,0.07081763587317473,0.13349483712388338,0.7956875270029419,0.07218503116356847,0.15355811972300168,0.7742568491134298
